"Time","Outer Diameter","Inner Diameter","Temperature (oC)","Pressure 1 (mmHg)","Pressure 2 (mmHg)","Avg Pressure (mmHg)","Caliper length"
"0.0","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"0.23199987411499023","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"0.4799997806549072","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"0.7319998741149902","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"1.0399999618530273","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"1.2319998741149902","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"1.501999855041504","201.33333333333334","156.0","nan","nan","nan","nan","nan"
"1.7629997730255127","201.55555555555554","156.11111111111111","nan","nan","nan","nan","nan"
"2.0219998359680176","201.55555555555554","156.11111111111111","nan","nan","nan","nan","nan"
"2.2719998359680176","200.375","155.5","nan","nan","nan","nan","nan"
"2.5299999713897705","201.88888888888889","156.55555555555554","nan","nan","nan","nan","nan"
"2.7859997749328613","201.88888888888889","156.66666666666666","nan","nan","nan","nan","nan"
"3.0460000038146973","202.0","156.66666666666666","nan","nan","nan","nan","nan"
"3.297999858856201","202.0","156.55555555555554","nan","nan","nan","nan","nan"
"3.551999807357788","202.0","156.66666666666666","nan","nan","nan","nan","nan"
"3.807999849319458","202.0","156.88888888888889","nan","nan","nan","nan","nan"
"4.081999778747559","200.875","155.625","nan","nan","nan","nan","nan"
"4.281999826431274","200.75","155.75","nan","nan","nan","nan","nan"
"4.551999807357788","200.75","155.75","nan","nan","nan","nan","nan"
"4.815999984741211","200.875","155.75","nan","nan","nan","nan","nan"
"5.071999788284302","202.33333333333334","156.88888888888889","nan","nan","nan","nan","nan"
"5.323999881744385","202.33333333333334","157.11111111111111","nan","nan","nan","nan","nan"
"5.5299999713897705","202.44444444444446","157.0","nan","nan","nan","nan","nan"
"5.797999858856201","202.44444444444446","157.11111111111111","nan","nan","nan","nan","nan"
"6.056999921798706","204.30000000000001","158.40000000000001","nan","nan","nan","nan","nan"
"6.331999778747559","202.55555555555554","157.11111111111111","nan","nan","nan","nan","nan"
"6.598999977111816","202.55555555555554","157.11111111111111","nan","nan","nan","nan","nan"
"6.8349997997283936","202.66666666666666","157.11111111111111","nan","nan","nan","nan","nan"
"7.102999925613403","202.66666666666666","157.22222222222223","nan","nan","nan","nan","nan"
"7.303999900817871","204.40000000000001","158.5","nan","nan","nan","nan","nan"
"7.56499981880188","202.88888888888889","157.22222222222223","nan","nan","nan","nan","nan"
"7.8399999141693115","204.40000000000001","158.59999999999999","nan","nan","nan","nan","nan"
"8.092000007629395","204.5","158.80000000000001","nan","nan","nan","nan","nan"
"8.339999914169312","204.5","158.80000000000001","nan","nan","nan","nan","nan"
"8.58899998664856","203.11111111111111","157.44444444444446","nan","nan","nan","nan","nan"
"8.852999925613403","203.11111111111111","157.55555555555554","nan","nan","nan","nan","nan"
"9.123999834060669","203.11111111111111","157.55555555555554","nan","nan","nan","nan","nan"
"9.377999782562256","203.11111111111111","157.55555555555554","nan","nan","nan","nan","nan"
"9.632999897003174","203.22222222222223","157.66666666666666","nan","nan","nan","nan","nan"
"9.888999938964844","203.22222222222223","157.66666666666666","nan","nan","nan","nan","nan"
"10.07099986076355","203.22222222222223","157.88888888888889","nan","nan","nan","nan","nan"
"10.342000007629395","203.22222222222223","157.77777777777777","nan","nan","nan","nan","nan"
"10.619999885559082","203.22222222222223","157.77777777777777","nan","nan","nan","nan","nan"
"10.891999959945679","203.33333333333334","157.77777777777777","nan","nan","nan","nan","nan"
"11.095999956130981","203.22222222222223","157.77777777777777","nan","nan","nan","nan","nan"
"11.354999780654907","203.22222222222223","157.77777777777777","nan","nan","nan","nan","nan"
"11.613999843597412","203.44444444444446","157.88888888888889","nan","nan","nan","nan","nan"
"11.889999866485596","203.44444444444446","157.88888888888889","nan","nan","nan","nan","nan"
"12.145999908447266","203.44444444444446","158.0","nan","nan","nan","nan","nan"
"12.353999853134155","201.875","157.0","nan","nan","nan","nan","nan"
"12.625999927520752","201.875","156.75","nan","nan","nan","nan","nan"
"12.906999826431274","201.875","156.75","nan","nan","nan","nan","nan"
"13.171000003814697","203.33333333333334","157.88888888888889","nan","nan","nan","nan","nan"
"13.370999813079834","203.33333333333334","157.77777777777777","nan","nan","nan","nan","nan"
"13.664999961853027","203.33333333333334","157.77777777777777","nan","nan","nan","nan","nan"
"13.872999906539917","203.22222222222223","157.77777777777777","nan","nan","nan","nan","nan"
"14.131999969482422","201.75","156.75","nan","nan","nan","nan","nan"
"14.40399980545044","201.75","156.75","nan","nan","nan","nan","nan"
"14.667999982833862","201.75","156.75","nan","nan","nan","nan","nan"
"14.92799997329712","202.77777777777777","157.77777777777777","nan","nan","nan","nan","nan"
"15.187999963760376","202.88888888888889","157.77777777777777","nan","nan","nan","nan","nan"
"15.383999824523926","202.88888888888889","157.66666666666666","nan","nan","nan","nan","nan"
"15.639999866485596","204.30000000000001","159.19999999999999","nan","nan","nan","nan","nan"
"15.898000001907349","203.0","157.88888888888889","nan","nan","nan","nan","nan"
"16.155999898910522","201.375","156.625","nan","nan","nan","nan","nan"
"16.431999921798706","202.77777777777777","157.77777777777777","nan","nan","nan","nan","nan"
"16.691999912261963","201.375","156.625","nan","nan","nan","nan","nan"
"16.944000005722046","201.375","156.625","nan","nan","nan","nan","nan"
"17.18399977684021","201.25","156.75","nan","nan","nan","nan","nan"
"17.45199990272522","202.55555555555554","157.66666666666666","nan","nan","nan","nan","nan"
"17.688999891281128","202.55555555555554","157.77777777777777","nan","nan","nan","nan","nan"
"17.960999965667725","202.44444444444446","157.66666666666666","nan","nan","nan","nan","nan"
"18.217000007629395","200.875","156.625","nan","nan","nan","nan","nan"
"18.413999795913696","201.25","156.375","nan","nan","nan","nan","nan"
"18.686999797821045","202.33333333333334","157.77777777777777","nan","nan","nan","nan","nan"
"18.937999963760376","202.55555555555554","157.44444444444446","nan","nan","nan","nan","nan"
"19.192999839782715","202.55555555555554","157.44444444444446","nan","nan","nan","nan","nan"
"19.46399998664856","202.33333333333334","157.55555555555554","nan","nan","nan","nan","nan"
"19.738999843597412","200.5","156.625","nan","nan","nan","nan","nan"
"19.94599986076355","200.5","156.5","nan","nan","nan","nan","nan"
"20.22599983215332","202.0","157.55555555555554","nan","nan","nan","nan","nan"
"20.478999853134155","200.25","156.25","nan","nan","nan","nan","nan"
"20.73099994659424","201.55555555555554","157.44444444444446","nan","nan","nan","nan","nan"
"21.003999948501587","201.55555555555554","157.33333333333334","nan","nan","nan","nan","nan"
"21.211999893188477","203.40000000000001","159.0","nan","nan","nan","nan","nan"
"21.491999864578247","202.22222222222223","157.44444444444446","nan","nan","nan","nan","nan"
"21.75","200.375","156.25","nan","nan","nan","nan","nan"
"21.953999996185303","200.375","156.0","nan","nan","nan","nan","nan"
"22.22599983215332","200.25","156.25","nan","nan","nan","nan","nan"
"22.501999855041504","200.25","156.125","nan","nan","nan","nan","nan"
"22.75599980354309","201.55555555555554","157.0","nan","nan","nan","nan","nan"
"23.019999980926514","201.55555555555554","157.33333333333334","nan","nan","nan","nan","nan"
"23.20799994468689","201.55555555555554","157.33333333333334","nan","nan","nan","nan","nan"
"23.465999841690063","201.55555555555554","157.22222222222223","nan","nan","nan","nan","nan"
"23.741999864578247","202.0","156.88888888888889","nan","nan","nan","nan","nan"
"24.001999855041504","201.66666666666666","157.11111111111111","nan","nan","nan","nan","nan"
"24.275999784469604","202.33333333333334","156.88888888888889","nan","nan","nan","nan","nan"
"24.473999977111816","202.22222222222223","156.88888888888889","nan","nan","nan","nan","nan"
"24.747999906539917","202.11111111111111","157.22222222222223","nan","nan","nan","nan","nan"
"25.020999908447266","203.5","158.80000000000001","nan","nan","nan","nan","nan"
"25.2189998626709","202.11111111111111","157.22222222222223","nan","nan","nan","nan","nan"
"25.543999910354614","201.88888888888889","157.0","nan","nan","nan","nan","nan"
"25.727999925613403","202.77777777777777","156.55555555555554","nan","nan","nan","nan","nan"
"26.001999855041504","200.5","155.75","nan","nan","nan","nan","nan"
"26.275999784469604","201.88888888888889","157.11111111111111","nan","nan","nan","nan","nan"
"26.508999824523926","201.77777777777777","157.11111111111111","nan","nan","nan","nan","nan"
"26.76099991798401","203.40000000000001","158.19999999999999","nan","nan","nan","nan","nan"
